transaction_id,transaction_date,amount_local,currency,amount_eur,payment_type,processing_status,sender_country,receiver_country,merchant_category,customer_segment,sender_bic,receiver_bic,is_cross_border,risk_score,is_flagged,year,month,month_name,day_of_week,hour,quarter,week_number,is_weekend,is_off_hours
50d52c60-6a0e-433f-9ba7-2c52f84a1268,2023-09-12 04:09:19,30466.44,EUR,30466.44,SEPA Credit Transfer,Completed,DK,PL,Retail,Corporate,XXXXXXXX800,PKOPPLPW118,True,24.46,False,2023,9,Sep,Tuesday,4,3,37,False,True
10ca3da7-03f5-4df5-b79e-a949c3e6d56d,2023-09-12 04:29:43,4202.79,EUR,4202.79,SEPA Direct Debit,Completed,IT,BE,SaaS / Software,Corporate,UNCRITMM186,XXXXXXXX328,True,19.7,False,2023,9,Sep,Tuesday,4,3,37,False,True
bf413ef5-dbbd-472d-815d-8ee38478e028,2023-09-12 06:17:45,357.09,PLN,82.13,SEPA Direct Debit,Completed,BE,IT,Retail,Retail,XXXXXXXX445,BCITITMM384,True,2.68,False,2023,9,Sep,Tuesday,6,3,37,False,False
ee6e9712-d7d8-4834-beeb-91c71bb3e21f,2023-09-12 06:29:49,879.04,EUR,879.04,SEPA Direct Debit,Completed,PL,FI,Manufacturing,Retail,PKOPPLPW490,XXXXXXXX905,True,2.55,False,2023,9,Sep,Tuesday,6,3,37,False,False
00a1c76b-608f-452f-bdf6-bacf58c754e8,2023-09-12 06:37:29,4388.71,EUR,4388.71,SEPA Direct Debit,Completed,DK,AT,Manufacturing,Corporate,XXXXXXXX640,XXXXXXXX251,True,3.31,False,2023,9,Sep,Tuesday,6,3,37,False,False
92cde721-7280-4a9c-a113-e2a4929c2a0c,2023-09-12 07:04:27,390.72,EUR,390.72,SEPA Credit Transfer,Completed,PT,AT,Manufacturing,Retail,XXXXXXXX599,XXXXXXXX747,True,3.03,False,2023,9,Sep,Tuesday,7,3,37,False,False
09964401-770f-4377-a72f-a18f70908c14,2023-09-12 07:19:55,93.39,GBP,109.27,SEPA Credit Transfer,Pending,SE,SE,Healthcare,Retail,SWEDSESS192,SWEDSESS936,False,2.53,False,2023,9,Sep,Tuesday,7,3,37,False,False
902f5ed7-7ce5-477f-864d-de671302420a,2023-09-12 09:32:59,2496.75,EUR,259078.32,SEPA Credit Transfer,Completed,AT,AE,SaaS / Software,SME,XXXXXXXX430,UNCRITMM966,True,46.35,False,2023,9,Sep,Tuesday,9,3,37,False,False
8740663a-7c71-4c18-807c-ef80cbf3d323,2023-09-12 10:57:39,4169.39,EUR,4169.39,SEPA Credit Transfer,Completed,HU,US,Real Estate,Corporate,XXXXXXXX114,CHASUS33867,True,22.39,False,2023,9,Sep,Tuesday,10,3,37,False,False
c34a3d33-389a-4e78-bc47-121c3111b11d,2023-09-12 12:22:02,169.12,EUR,169.12,SEPA Credit Transfer,Completed,AT,BE,Travel,Retail,XXXXXXXX200,XXXXXXXX824,True,2.19,False,2023,9,Sep,Tuesday,12,3,37,False,False
658aa834-eb79-4ebe-ac45-b82593e85a13,2023-09-12 12:37:12,196.41,CHF,216.05,SEPA Direct Debit,Completed,PL,CH,SaaS / Software,SME,PKOPPLPW273,UBSWCHZH112,True,23.18,False,2023,9,Sep,Tuesday,12,3,37,False,False
b263ea45-58dd-4f4c-97f2-355f92437917,2023-09-12 13:33:36,223.82,SEK,20.14,SEPA Direct Debit,Completed,DE,PT,Real Estate,Retail,SSKMDEMMXXX694,XXXXXXXX289,True,3.35,False,2023,9,Sep,Tuesday,13,3,37,False,False
1b52031b-b16e-4b5e-a85d-f13282b4df6d,2023-09-12 14:31:00,646.74,GBP,756.69,SEPA Credit Transfer,Pending,CZ,NL,Retail,SME,XXXXXXXX464,ABNANL2A625,True,3.31,False,2023,9,Sep,Tuesday,14,3,37,False,False
a06ba465-c081-4188-a35c-68b0167bce2c,2023-09-12 14:31:09,130.63,EUR,130.63,SEPA Credit Transfer,Completed,DE,RO,Travel,SME,DEUTDEDB623,XXXXXXXX120,True,2.05,False,2023,9,Sep,Tuesday,14,3,37,False,False
c6c984a6-0ead-4c78-b53f-b1faf925b182,2023-09-12 17:57:10,191.52,EUR,191.52,SEPA Credit Transfer,Completed,ES,FI,Retail,Retail,SANESSS516,XXXXXXXX950,True,3.8,False,2023,9,Sep,Tuesday,17,3,37,False,False
2c97ecc5-12a5-4e58-afe9-ac07bcc97c2e,2023-09-12 20:04:58,2232.55,CHF,2455.81,SWIFT,Reversed,DK,HK,Crypto Exchange,Retail,XXXXXXXX729,XXXXXXXX928,True,77.55,True,2023,9,Sep,Tuesday,20,3,37,False,False
8275f32a-b4da-47ce-b3f9-543b46ef82cb,2023-09-12 22:37:51,255.25,EUR,255.25,SEPA Credit Transfer,Completed,PL,CH,Crypto Exchange,SME,PKOPPLPW538,CRESCHZZ416,True,60.75,True,2023,9,Sep,Tuesday,22,3,37,False,True
a71606d5-880d-4a93-99c5-fed294d73358,2023-09-12 23:49:47,92.19,EUR,92.19,Card Payment,Completed,RO,AE,Logistics,Corporate,XXXXXXXX286,XXXXXXXX440,True,37.88,False,2023,9,Sep,Tuesday,23,3,37,False,True
af234215-d42e-4a3a-93e8-f967d6ee1528,2023-09-13 00:39:22,63.59,CHF,69.95,Card Payment,Failed,FI,DE,Retail,SME,XXXXXXXX504,DEUTDEDB612,True,25.3,False,2023,9,Sep,Wednesday,0,3,37,False,True
0bd9b7e3-d0c8-4d24-b606-1e6e7ffb527b,2023-09-13 02:34:11,499.49,EUR,147400.7,SWIFT,Completed,PT,IT,SaaS / Software,Retail,XXXXXXXX338,BNLIITRR167,True,64.65,True,2023,9,Sep,Wednesday,2,3,37,False,True
d558f649-d512-4f08-8804-0ecd1e8fa472,2023-09-13 02:46:50,139.26,EUR,139.26,Card Payment,Completed,NL,FR,Retail,Corporate,ABNANL2A359,CMCIFRPP113,True,18.93,False,2023,9,Sep,Wednesday,2,3,37,False,True
52fb55fe-028c-4302-b61f-030ca55a6da7,2023-09-13 03:23:29,665.17,SEK,59.87,SEPA Credit Transfer,Completed,DK,ES,Travel,SME,XXXXXXXX329,CAIXESBB582,True,17.47,False,2023,9,Sep,Wednesday,3,3,37,False,True
ff69aaaf-8735-4d81-96af-7c4e3fcf7488,2023-09-13 03:48:16,189.81,GBP,222.08,SEPA Direct Debit,Completed,HU,HU,SaaS / Software,Retail,XXXXXXXX729,XXXXXXXX578,False,19.32,False,2023,9,Sep,Wednesday,3,3,37,False,True
1fba97ab-54af-47dd-80cb-27aad66c9e23,2023-09-13 05:43:08,1001.45,EUR,1001.45,SEPA Direct Debit,Completed,FR,AT,SaaS / Software,SME,SOGEFRPP482,XXXXXXXX806,True,18.63,False,2023,9,Sep,Wednesday,5,3,37,False,True
4dbe2631-37e8-46ab-826b-c75975921306,2023-09-13 07:13:22,106.6,EUR,106.6,SEPA Credit Transfer,Completed,HU,NL,Logistics,Retail,XXXXXXXX759,INGBNL2A633,True,3.22,False,2023,9,Sep,Wednesday,7,3,37,False,False
35618fb1-51df-4e13-b725-2a311951ff3c,2023-09-13 08:45:48,15669.02,CHF,17235.92,SEPA Credit Transfer,Completed,IT,BE,Manufacturing,Corporate,UNCRITMM736,XXXXXXXX466,True,11.17,False,2023,9,Sep,Wednesday,8,3,37,False,False
714aa226-adba-45b7-b13a-258647593b24,2023-09-13 10:16:23,1225.88,GBP,1434.28,SEPA Credit Transfer,Completed,FI,DE,Manufacturing,SME,XXXXXXXX879,COBADEFF102,True,4.58,False,2023,9,Sep,Wednesday,10,3,37,False,False
74691d02-f746-4353-b4db-7879aea744ec,2023-09-13 10:55:14,10643.15,EUR,10643.15,SWIFT,Failed,IT,AT,Travel,SME,UNCRITMM909,XXXXXXXX351,True,19.25,False,2023,9,Sep,Wednesday,10,3,37,False,False
afbff272-5655-4211-99d5-49a22e890f0b,2023-09-13 13:25:53,965.42,EUR,965.42,SEPA Credit Transfer,Completed,CZ,GB,Travel,SME,XXXXXXXX468,NWBKGB2L703,True,24.22,False,2023,9,Sep,Wednesday,13,3,37,False,False
9e1f9b93-e466-4ad0-9065-ae71f81df1e2,2023-09-13 16:15:28,81.51,EUR,81.51,Card Payment,Completed,DE,IT,Logistics,SME,DEUTDEDB532,BCITITMM111,True,3.69,False,2023,9,Sep,Wednesday,16,3,37,False,False
8af225a3-2192-4004-8245-cb8d14b0ca2d,2023-09-13 20:13:16,383.55,EUR,383.55,SEPA Credit Transfer,Completed,FI,FI,SaaS / Software,Retail,XXXXXXXX395,XXXXXXXX348,False,0.38,False,2023,9,Sep,Wednesday,20,3,37,False,False
4a7110f1-d651-4c93-893c-18c4d49b42b0,2023-09-13 22:36:31,141.1,PLN,32.45,Card Payment,Completed,CZ,SE,Real Estate,Retail,XXXXXXXX242,SWEDSESS675,True,17.19,False,2023,9,Sep,Wednesday,22,3,37,False,True
98ee1601-b60c-465b-8435-68f57a82655f,2023-09-13 22:50:57,1304.0,EUR,1304.0,SEPA Direct Debit,Completed,PT,AE,SaaS / Software,SME,XXXXXXXX936,XXXXXXXX547,True,35.98,False,2023,9,Sep,Wednesday,22,3,37,False,True
bb00ddb8-6e35-4349-aaae-6d025c5624c5,2023-09-13 22:55:36,699.39,CHF,769.33,SEPA Credit Transfer,Completed,HU,RO,Retail,SME,XXXXXXXX172,XXXXXXXX472,True,18.66,False,2023,9,Sep,Wednesday,22,3,37,False,True
ff7115cb-d736-4c57-b4ad-3de39e45c6fb,2023-09-14 00:24:50,33255.18,EUR,235486.77,SWIFT,Completed,SE,AE,Retail,SME,HANDSESS427,XXXXXXXX954,True,81.4,True,2023,9,Sep,Thursday,0,3,37,False,True
dd8fb212-d716-4316-aae9-4eb0d0d38361,2023-09-14 02:20:42,386.61,EUR,386.61,SEPA Credit Transfer,Completed,ES,ES,Manufacturing,Retail,BBVAESBB892,BBVAESBB493,False,18.85,False,2023,9,Sep,Thursday,2,3,37,False,True
ec1d8654-ffd1-41a5-a486-6b0cf86e3753,2023-09-14 04:26:07,14856.12,EUR,14856.12,SEPA Credit Transfer,Completed,IT,FI,Healthcare,Corporate,BCITITMM169,XXXXXXXX634,True,27.38,False,2023,9,Sep,Thursday,4,3,37,False,True
166286f3-75a3-4460-9cad-2fc071863a8a,2023-09-14 05:45:39,8148.73,EUR,8148.73,SEPA Credit Transfer,Reversed,RO,IT,Manufacturing,SME,XXXXXXXX980,BCITITMM358,True,28.02,False,2023,9,Sep,Thursday,5,3,37,False,True
bc0bfaa3-d7d4-4e4c-8f25-e179f545e15a,2023-09-14 06:40:56,6383.73,EUR,6383.73,SEPA Credit Transfer,Completed,ES,AT,Financial Svcs,Corporate,BBVAESBB683,XXXXXXXX690,True,3.64,False,2023,9,Sep,Thursday,6,3,37,False,False
57e7de15-49d1-42c8-bd80-cc83c79360a9,2023-09-14 08:58:28,1034.05,GBP,1209.84,SEPA Direct Debit,Completed,BE,ES,Travel,SME,XXXXXXXX795,CAIXESBB162,True,1.64,False,2023,9,Sep,Thursday,8,3,37,False,False
9ca6c784-35bc-41fa-a431-7320191ec8a9,2023-09-14 09:24:59,916.05,GBP,1071.78,SEPA Credit Transfer,Pending,IT,AT,Healthcare,SME,BNLIITRR472,XXXXXXXX877,True,4.62,False,2023,9,Sep,Thursday,9,3,37,False,False
b211d181-1e8f-4bf2-9a45-fc9da6009c88,2023-09-14 10:37:55,390.17,CHF,429.19,SEPA Credit Transfer,Completed,FR,DK,Healthcare,Retail,CMCIFRPP719,XXXXXXXX926,True,4.98,False,2023,9,Sep,Thursday,10,3,37,False,False
e2fb4371-ad8f-48a5-bd19-9069ad966189,2023-09-14 12:00:10,322.78,GBP,377.65,Card Payment,Completed,HU,ES,SaaS / Software,Corporate,XXXXXXXX906,BBVAESBB614,True,2.59,False,2023,9,Sep,Thursday,12,3,37,False,False
b5e8f163-1f6a-4ca9-9f04-dac61c2e2490,2023-09-14 12:19:21,546.67,EUR,546.67,SEPA Credit Transfer,Completed,PT,SE,Healthcare,Retail,XXXXXXXX535,HANDSESS661,True,1.63,False,2023,9,Sep,Thursday,12,3,37,False,False
46b4375b-3130-470f-8803-fac7a5be2ed0,2023-09-14 13:36:02,19370.36,EUR,19370.36,SWIFT,Completed,PL,IT,Retail,Corporate,PKOPPLPW890,BCITITMM269,True,9.51,False,2023,9,Sep,Thursday,13,3,37,False,False
9bdc360e-7938-4e45-b24c-6ba016f1e1a4,2023-09-14 14:09:07,33.63,EUR,33.63,Card Payment,Completed,HU,HU,SaaS / Software,SME,XXXXXXXX499,XXXXXXXX601,False,0.25,False,2023,9,Sep,Thursday,14,3,37,False,False
4fed9a45-ba13-4d23-a42e-f93dca47945b,2023-09-14 15:38:00,131.83,EUR,131.83,SEPA Direct Debit,Completed,FI,FR,Retail,Retail,XXXXXXXX385,CMCIFRPP597,True,2.59,False,2023,9,Sep,Thursday,15,3,37,False,False
a338d5a1-956c-4bb9-9083-e2cbffabf377,2023-09-14 16:50:34,202.6,EUR,202.6,SEPA Credit Transfer,Completed,DE,CZ,SaaS / Software,SME,COBADEFF559,XXXXXXXX628,True,1.75,False,2023,9,Sep,Thursday,16,3,37,False,False
6b2934e0-8330-4268-a890-d07f36d88704,2023-09-14 18:07:49,715.4,GBP,837.02,SEPA Credit Transfer,Completed,DK,SE,Gambling,Retail,XXXXXXXX931,HANDSESS584,True,29.33,False,2023,9,Sep,Thursday,18,3,37,False,False
ea54ca27-c51e-4de0-b40d-c36e118cc2a8,2023-09-15 00:47:31,1038.26,EUR,1038.26,SEPA Credit Transfer,Completed,ES,DE,Retail,SME,CAIXESBB948,SSKMDEMMXXX499,True,15.7,False,2023,9,Sep,Friday,0,3,37,False,True
ae0e7d33-0604-4983-a031-6715c8069eaa,2023-09-15 03:15:21,574.49,EUR,574.49,SEPA Credit Transfer,Completed,FI,US,Manufacturing,SME,XXXXXXXX306,BOFAUS3N401,True,38.4,False,2023,9,Sep,Friday,3,3,37,False,True
6d811b4e-418d-45ad-aa89-0c066fffc2b7,2023-09-15 05:25:36,14180.74,EUR,14180.74,SEPA Credit Transfer,Completed,DK,CZ,Retail,SME,XXXXXXXX455,XXXXXXXX271,True,23.03,False,2023,9,Sep,Friday,5,3,37,False,True
aa21b45b-ab71-4559-984a-4e2770a0df63,2023-09-15 06:07:41,175.48,GBP,205.31,SEPA Credit Transfer,Reversed,DK,SE,Travel,Retail,XXXXXXXX952,SWEDSESS636,True,12.15,False,2023,9,Sep,Friday,6,3,37,False,False
70c2531d-1b0b-4e32-acf8-fc3d71c3327c,2023-09-15 06:34:51,5078.64,EUR,5078.64,SWIFT,Completed,DK,GB,Logistics,SME,XXXXXXXX959,HBUKGB4B381,True,24.76,False,2023,9,Sep,Friday,6,3,37,False,False
28adcbcf-7fe6-44e2-bc61-5977f080c484,2023-09-15 07:58:11,40.36,EUR,40.36,Card Payment,Completed,FR,RO,Financial Svcs,Retail,BNPAFRPP658,XXXXXXXX795,True,3.26,False,2023,9,Sep,Friday,7,3,37,False,False
d949c269-6c43-441b-ae7b-dbaf2dc6eeb3,2023-09-15 09:16:37,198.48,GBP,232.22,Card Payment,Completed,CZ,FR,Travel,SME,XXXXXXXX365,BNPAFRPP357,True,1.42,False,2023,9,Sep,Friday,9,3,37,False,False
1b9d6633-6c15-43d1-8911-16dca2debe80,2023-09-15 10:14:31,4232.39,GBP,4951.9,SEPA Credit Transfer,Pending,PT,DK,Retail,SME,XXXXXXXX757,XXXXXXXX941,True,0.07,False,2023,9,Sep,Friday,10,3,37,False,False
534d905f-bf22-4119-8608-ad73fdf9e75c,2023-09-15 10:43:12,65206.3,SEK,5868.57,SWIFT,Completed,DE,BE,Manufacturing,SME,COBADEFF111,XXXXXXXX249,True,2.46,False,2023,9,Sep,Friday,10,3,37,False,False
870504ec-aa83-454c-9ceb-f3f67cc7e304,2023-09-15 10:56:04,18733.02,EUR,18733.02,SWIFT,Completed,PL,HU,Logistics,Retail,BREXPLPW869,XXXXXXXX354,True,11.12,False,2023,9,Sep,Friday,10,3,37,False,False
82baa8e2-8c22-4481-b4c4-6b0eee3df235,2023-09-15 11:27:12,138.21,EUR,138.21,SEPA Direct Debit,Pending,FI,NL,Healthcare,SME,XXXXXXXX839,ABNANL2A659,True,4.21,False,2023,9,Sep,Friday,11,3,37,False,False
484ecaf4-473f-4dd4-9c80-85f377a1833e,2023-09-15 11:53:22,24.78,EUR,24.78,SEPA Credit Transfer,Failed,DK,HU,Financial Svcs,Retail,XXXXXXXX310,XXXXXXXX288,True,11.3,False,2023,9,Sep,Friday,11,3,37,False,False
3143b9f1-9d0f-449d-a943-950dbae4cb22,2023-09-15 12:40:39,150.12,EUR,150.12,SEPA Credit Transfer,Completed,PL,US,Retail,SME,PKOPPLPW551,CHASUS33928,True,21.2,False,2023,9,Sep,Friday,12,3,37,False,False
d3b63cbc-d922-4c0e-becd-779f4c00e621,2023-09-15 12:46:52,11340.53,EUR,11340.53,SWIFT,Completed,DK,SG,SaaS / Software,SME,XXXXXXXX556,XXXXXXXX893,True,50.97,False,2023,9,Sep,Friday,12,3,37,False,False
51968863-82dd-4825-af6a-b222340eae91,2023-09-15 14:03:19,338.58,EUR,338.58,SEPA Direct Debit,Completed,RO,IT,Retail,Retail,XXXXXXXX423,BNLIITRR388,True,4.54,False,2023,9,Sep,Friday,14,3,37,False,False
56ddf23d-2bdf-4b16-86b9-37e022f6c49e,2023-09-15 15:01:30,1756.64,EUR,1756.64,SEPA Credit Transfer,Completed,AT,AT,Real Estate,SME,XXXXXXXX376,XXXXXXXX930,False,0.01,False,2023,9,Sep,Friday,15,3,37,False,False
f3175f67-bed9-406b-8b0a-42c24584ed5e,2023-09-15 15:41:44,159.54,EUR,159.54,SEPA Direct Debit,Completed,FI,HU,Retail,SME,XXXXXXXX167,XXXXXXXX387,True,1.81,False,2023,9,Sep,Friday,15,3,37,False,False
31e97f77-79e3-4857-9d7f-87c932910db1,2023-09-15 18:37:49,1654.38,CHF,1819.82,SWIFT,Completed,PL,BE,SaaS / Software,Retail,PKOPPLPW308,XXXXXXXX661,True,3.94,False,2023,9,Sep,Friday,18,3,37,False,False
7dcafcf8-1bc5-47aa-a07a-48c2300b85f8,2023-09-15 19:33:17,160.3,EUR,21886.73,Card Payment,Completed,FI,HU,Gambling,Retail,XXXXXXXX571,XXXXXXXX441,True,55.39,False,2023,9,Sep,Friday,19,3,37,False,False
7a930fd9-d5b7-4bac-b3dc-d4a1538f99f2,2023-09-15 20:08:47,84.77,EUR,84.77,Card Payment,Pending,HU,PT,Retail,Retail,XXXXXXXX203,XXXXXXXX464,True,0.76,False,2023,9,Sep,Friday,20,3,37,False,False
0b3a34bb-ef1d-48b0-8229-81439be56912,2023-09-15 20:25:05,98.69,CHF,108.56,SEPA Direct Debit,Pending,PL,DK,Manufacturing,Retail,BREXPLPW833,XXXXXXXX833,True,4.39,False,2023,9,Sep,Friday,20,3,37,False,False
4b876927-888a-4e9d-8707-48fbb2f47c7f,2023-09-15 20:39:19,4645.26,CHF,5109.79,SWIFT,Completed,FI,ES,Retail,SME,XXXXXXXX259,CAIXESBB305,True,3.76,False,2023,9,Sep,Friday,20,3,37,False,False
48f9eafa-121f-459e-b6e3-adb7fe3c8401,2023-09-15 21:40:55,1041.93,EUR,1041.93,SEPA Credit Transfer,Completed,ES,CH,Real Estate,Retail,SANESSS413,UBSWCHZH934,True,20.34,False,2023,9,Sep,Friday,21,3,37,False,False
74f24742-ae47-45a1-af7f-ed87229ba500,2023-09-15 22:39:42,112.9,EUR,112.9,Card Payment,Completed,AT,SE,Healthcare,Retail,XXXXXXXX684,HANDSESS689,True,18.01,False,2023,9,Sep,Friday,22,3,37,False,True
f9b38a56-d971-43c4-8c02-469bade3812c,2023-09-16 00:09:48,1451.96,GBP,156772.76,SEPA Direct Debit,Completed,ES,HK,Financial Svcs,Retail,SANESSS377,BARCGB22976,True,81.45,True,2023,9,Sep,Saturday,0,3,37,True,True
823641c4-0580-45b3-bd0a-def0f3370c6f,2023-09-16 02:20:14,1615.98,CHF,1777.58,SEPA Credit Transfer,Completed,IT,DE,Financial Svcs,SME,BCITITMM893,BYLADEM1327,True,18.17,False,2023,9,Sep,Saturday,2,3,37,True,True
54621b03-2a04-4059-80f3-b69c6fbcd8d2,2023-09-16 02:52:34,49.31,EUR,49.31,Card Payment,Completed,DE,ES,Healthcare,SME,DEUTDEDB742,CAIXESBB823,True,16.84,False,2023,9,Sep,Saturday,2,3,37,True,True
07fbaf26-1068-4eef-a68f-4377f4ba688a,2023-09-16 03:03:52,267.58,CHF,294.34,SEPA Direct Debit,Completed,HU,DE,Healthcare,Retail,XXXXXXXX103,DEUTDEDB741,True,15.29,False,2023,9,Sep,Saturday,3,3,37,True,True
101e3486-94f1-47c2-8512-a4f90a36be75,2023-09-16 03:53:10,243.2,EUR,243.2,SEPA Credit Transfer,Completed,HU,FI,Crypto Exchange,Retail,XXXXXXXX691,XXXXXXXX876,True,41.26,False,2023,9,Sep,Saturday,3,3,37,True,True
383eaaf3-881d-42f9-aa5f-9c69f4a29708,2023-09-16 05:43:33,47581.16,EUR,47581.16,SWIFT,Completed,DK,DE,Healthcare,Retail,XXXXXXXX576,SSKMDEMMXXX567,True,46.57,False,2023,9,Sep,Saturday,5,3,37,True,True
d15ce3ca-5936-4a52-9680-8d8cc22d6445,2023-09-16 10:30:12,304.53,EUR,304.53,Card Payment,Completed,RO,PT,Financial Svcs,Retail,XXXXXXXX835,XXXXXXXX545,True,3.04,False,2023,9,Sep,Saturday,10,3,37,True,False
dbb42f39-46db-43ef-9727-b88fc5bb42a7,2023-09-16 11:09:53,39.18,EUR,39.18,SEPA Credit Transfer,Completed,FI,HK,Manufacturing,Retail,XXXXXXXX307,XXXXXXXX355,True,22.09,False,2023,9,Sep,Saturday,11,3,37,True,False
c1935c1f-0b09-4fce-89ee-045e44639194,2023-09-16 13:04:41,338.93,EUR,338.93,SEPA Credit Transfer,Pending,SE,PL,Real Estate,SME,HANDSESS352,BREXPLPW803,True,1.21,False,2023,9,Sep,Saturday,13,3,37,True,False
afeccc57-ee9e-4c1d-9e67-addb6516114f,2023-09-16 17:14:45,318.18,EUR,318.18,SEPA Direct Debit,Completed,NL,FI,Manufacturing,Retail,INGBNL2A290,XXXXXXXX725,True,3.18,False,2023,9,Sep,Saturday,17,3,37,True,False
eeb1837e-793d-4e1a-874f-97d878d92fe2,2023-09-16 20:58:16,30.52,EUR,30.52,Card Payment,Pending,ES,AT,Manufacturing,Retail,BBVAESBB205,XXXXXXXX123,True,0.36,False,2023,9,Sep,Saturday,20,3,37,True,False
24b584ed-41d1-4447-a115-f4249a184f5d,2023-09-16 21:10:23,85.97,SEK,7.74,SEPA Credit Transfer,Completed,RO,AT,Logistics,Retail,XXXXXXXX732,XXXXXXXX979,True,1.65,False,2023,9,Sep,Saturday,21,3,37,True,False
03e373e8-a2f9-4773-9325-0629d5613e21,2023-09-16 22:28:15,251.36,EUR,251.36,Card Payment,Completed,NL,RO,Financial Svcs,Retail,INGBNL2A567,XXXXXXXX985,True,19.85,False,2023,9,Sep,Saturday,22,3,37,True,True
a27700df-b238-41a6-8464-0947c7491c0d,2023-09-16 22:49:22,9400.53,EUR,9400.53,SWIFT,Completed,CZ,RO,Healthcare,Corporate,XXXXXXXX517,XXXXXXXX971,True,16.3,False,2023,9,Sep,Saturday,22,3,37,True,True
0f7f6080-1f3d-4893-9ccf-6c3d97ce9c6a,2023-09-16 23:46:00,155.55,EUR,155.55,SEPA Credit Transfer,Reversed,PT,PT,Healthcare,SME,XXXXXXXX156,XXXXXXXX474,False,27.76,False,2023,9,Sep,Saturday,23,3,37,True,True
8120198e-665c-4ee4-9cb1-4bcc4a3679cb,2023-09-17 00:42:35,598753.09,EUR,598753.09,SWIFT,Completed,BE,HK,Gambling,Retail,XXXXXXXX950,XXXXXXXX977,True,100.0,True,2023,9,Sep,Sunday,0,3,37,True,True
099e5cf4-9cf7-4fa8-a85c-7fed8adf39a1,2023-09-17 01:03:40,12634.42,EUR,12634.42,SWIFT,Completed,IT,SE,Gambling,Retail,UNCRITMM905,SWEDSESS170,True,50.93,False,2023,9,Sep,Sunday,1,3,37,True,True
a8f858be-0f69-40c4-8b2b-355392e0ae9e,2023-09-17 01:39:46,1468.75,EUR,1468.75,SEPA Direct Debit,Completed,IT,AT,SaaS / Software,SME,UNCRITMM899,XXXXXXXX412,True,18.12,False,2023,9,Sep,Sunday,1,3,37,True,True
cb01fb55-70f9-478a-b40c-77e84a6b088d,2023-09-17 02:55:46,1000.0,EUR,1000.0,SWIFT,Pending,FR,HK,Retail,SME,BNPAFRPP914,XXXXXXXX950,True,55.74,False,2023,9,Sep,Sunday,2,3,37,True,True
8c06b3f5-7826-4ad9-901b-be4f195322db,2023-09-17 03:34:56,182.29,CHF,200.52,SEPA Credit Transfer,Pending,SE,GB,Manufacturing,Retail,SWEDSESS517,NWBKGB2L720,True,39.95,False,2023,9,Sep,Sunday,3,3,37,True,True
e4bee143-3b67-4603-80c1-be1081501b94,2023-09-17 09:18:25,49.08,PLN,98587.96,SWIFT,Completed,CZ,BE,SaaS / Software,Retail,XXXXXXXX111,XXXXXXXX780,True,35.08,False,2023,9,Sep,Sunday,9,3,37,True,False
9be1fe82-88a9-4a4f-9499-df4cb0ff11c5,2023-09-17 10:21:29,122.81,EUR,122.81,SEPA Credit Transfer,Completed,CZ,HK,Real Estate,Retail,XXXXXXXX106,XXXXXXXX282,True,23.07,False,2023,9,Sep,Sunday,10,3,37,True,False
e2471a12-12ba-48e3-828c-c4ad7d20fb8f,2023-09-17 11:53:39,378.7,EUR,378.7,SEPA Direct Debit,Pending,PT,DE,Retail,Retail,XXXXXXXX243,COBADEFF336,True,1.18,False,2023,9,Sep,Sunday,11,3,37,True,False
c3097c7e-9172-4313-8bc0-0cfd46515a13,2023-09-17 14:12:42,532.83,EUR,532.83,SEPA Credit Transfer,Completed,PL,CH,Retail,Retail,PKOPPLPW161,CRESCHZZ634,True,24.09,False,2023,9,Sep,Sunday,14,3,37,True,False
8b63b76a-7f9c-430d-9a44-fafc8e2a1370,2023-09-17 16:38:08,1403.25,EUR,1403.25,SEPA Credit Transfer,Completed,PL,CH,SaaS / Software,SME,BREXPLPW239,UBSWCHZH279,True,23.32,False,2023,9,Sep,Sunday,16,3,37,True,False
f1e3c6ef-09e6-45b8-bfb7-b13594dd143c,2023-09-17 16:42:26,14917.22,GBP,17453.15,SWIFT,Completed,HU,GB,Travel,Retail,XXXXXXXX944,NWBKGB2L466,True,32.51,False,2023,9,Sep,Sunday,16,3,37,True,False
764c84c9-6932-44cf-ab14-a7da0d160e5b,2023-09-17 18:00:51,219.02,EUR,219.02,Card Payment,Completed,IT,CZ,Travel,SME,BNLIITRR292,XXXXXXXX184,True,3.83,False,2023,9,Sep,Sunday,18,3,37,True,False
bae86d54-c50a-4ce8-89eb-10ed3a11e82d,2023-09-17 19:13:48,120.66,CHF,132.73,SEPA Credit Transfer,Completed,NL,FI,Retail,Retail,RABONL2U155,XXXXXXXX833,True,2.3,False,2023,9,Sep,Sunday,19,3,37,True,False
020eb99f-9178-4669-922e-fc75230de2ec,2023-09-17 20:33:59,787.5,GBP,921.38,SEPA Credit Transfer,Completed,SE,AT,Retail,SME,SWEDSESS624,XXXXXXXX698,True,2.5,False,2023,9,Sep,Sunday,20,3,37,True,False
0a814d77-f885-410b-a002-0694f0fb2b85,2023-09-17 21:01:17,97.33,GBP,113.88,Card Payment,Completed,ES,DK,Manufacturing,SME,CAIXESBB220,XXXXXXXX316,True,2.43,False,2023,9,Sep,Sunday,21,3,37,True,False
